Tweet,followers,type,coordinates,City,State,time,epoch_time(EST),Sentiment,Result
I supported Nixon in China. I support PresidentObama in Cuba. POTUSUnleashed Courage CubaPolicy,6880,Polygon,"-122.324818, 37.8459532; -122.324818, 37.905738; -122.234225, 37.905738; -122.234225, 37.8459532",Berkeley,CA,12/17/2014 22:56,1418838960,-0.400000006,n
I was being goofy. Are you really in Cuba? I wasn't sure if that was a joke. If so are ppl talking about it,570,Polygon,"-65.159095, 17.623468; -65.159095, 18.464984; -64.512674, 18.464984; -64.512674, 17.623468",Virgin Islands,US,12/17/2014 22:57,1418839049,0.094999999,p
:Ted to invade CUBA with CRUZ LINERS with BACKED UP TOILETS !,1530,Polygon,"-124.703541, 41.991795; -124.703541, 46.2991; -116.463262, 46.2991; -116.463262, 41.991795",Oregon,US,12/17/2014 22:58,1418839114,-1.200000048,n
"Chick international relations expert said: Obama is making right move to exchange embassy with Cuba,it's great for US in long",9579,Polygon,"-73.962582, 40.541722; -73.962582, 40.8000371; -73.699793, 40.8000371; -73.699793, 40.541722",Queens,NY,12/17/2014 23:00,1418839240,1.200000048,p
The US is just blocking PUTIN in Cuba! If you don't like the new Cuban polices.. STOP ATTACKING PUTIN! cuba castro,575,Polygon,"-82.121534, 39.908312; -82.121534, 39.999527; -81.976901, 39.999527; -81.976901, 39.908312",Zanesville,OH,12/17/2014 23:01,1418839289,-0.705159962,n
NOW we know why Jay-Z &amp; Beyonce went to Cuba that time. Our State Department got 99 problems but envoys ai,494,Polygon,"-95.328172, 30.063898; -95.328172, 30.15472; -95.190844, 30.15472; -95.190844, 30.063898",Porter,TX,12/17/2014 23:01,1418839291,-0.49000001,n
Now that we're friends with Cuba again are we going to keep Pitbull?,25,Polygon,"-81.507905, 28.3882177; -81.507905, 28.615139; -81.2276403, 28.615139; -81.2276403, 28.3882177",Orlando,FL,12/17/2014 23:01,1418839291,0.550000012,p
Tbh I think trading with Cuba is going to be good,672,Polygon,"-84.820272, 38.403186; -84.820272, 42.327133; -80.518626, 42.327133; -80.518626, 38.403186",Ohio,US,12/17/2014 23:02,1418839363,0.400000006,p
"Hooray for PBO &amp; Pope Frances on Cuba. Next, stop sanctions vs Russia. Let's be friends, not enemies.",2433,Polygon,"-111.8415869, 40.62919; -111.8415869, 40.6753758; -111.789394, 40.6753758; -111.789394, 40.62919",Holladay,UT,12/17/2014 23:03,1418839432,1.029999971,p
Considering these facts I say it was Cuba who hacked Sony for leverage on prisoner swap,2147,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404",Miami,FL,12/17/2014 23:05,1418839517,-0.550000012,n
They can't see past their justified hate of the man. Doing business with Cuba is doing business with greatest ev,1509,Polygon,"-82.390434, 28.810462; -82.390434, 28.877726; -82.266814, 28.877726; -82.266814, 28.810462",Inverness,FL,12/17/2014 23:05,1418839551,0.725000024,p
my husband's parents were married and honeymooned in Cuba.,107,Polygon,"-81.874568, 41.4497417; -81.874568, 41.490668; -81.823152, 41.490668; -81.823152, 41.4497417",Rocky River,OH,12/17/2014 23:06,1418839585,0.600000024,p
"USA torturer criticizing Cuban ""regime""/ Their cops don't kill enough blacks",1941,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935",Manhattan,NY,12/17/2014 23:09,1418839741,-0.49000001,n
"Mark Levin says Øbama dislikes the police in the US, but loves the police state of Cuba.",2779,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538",Los Angeles,CA,12/17/2014 23:09,1418839798,0.410000026,p
cuban Americans in a state of unrest in little Havana after Pres. Obama announces a plan of progress with Cuba,1039,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404",Miami,FL,12/17/2014 23:12,1418839969,-0.037608683,n
Por fin USA quitara el embargo con Cuba eso me va permitir a ir a conocer alla que felicidad quiero brincar y gritar ??,1138,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308",Florida,US,12/17/2014 23:14,1418840083,1,p
"Bravo for Marco Rubio. He's standing by his stance re: Obama's action toward Cuba, even though some in own party are for it.",2724,Polygon,"-97.538285, 32.569477; -97.538285, 32.990456; -97.033542, 32.990456; -97.033542, 32.569477",Fort Worth,TX,12/17/2014 23:14,1418840087,-0.469175577,n
friends with Cuba????? What will his mind think of next?,957,Polygon,"-90.237784, 35.120479; -90.237784, 35.231923; -90.121655, 35.231923; -90.121655, 35.120479",West Memphis,AR,12/17/2014 23:15,1418840127,0.550000012,p
.I don't think we should be sending ambassadors to repressive regimes like Cuba. SpecialReport,25,Polygon,"-81.507905, 28.3882177; -81.507905, 28.615139; -81.2276403, 28.615139; -81.2276403, 28.3882177",Orlando,FL,12/17/2014 23:17,1418840227,-0.300000012,n
So now Americans can travel to Cuba &amp; vice versa-because POTUS lifted ban. stay bitter,834,Polygon,"-79.4006771, 41.177945; -79.4006771, 41.226688; -79.3359835, 41.226688; -79.3359835, 41.177945",Clarion,PA,12/17/2014 23:18,1418840312,-0.503723502,n
Thank you President for changing the 60+ years of our stance towards Cuba. Open dialogue is better than a standof,2662,Polygon,"-92.4346884, 34.8157446; -92.4346884, 34.891708; -92.3691755, 34.891708; -92.3691755, 34.8157446",Maumelle,AR,12/17/2014 23:20,1418840413,0.300000012,p
"Take advantage of current events. How about Sony releasing ""The Interview"" in Cuba? ;-)",5,Polygon,"-74.439943, 40.47205; -74.439943, 40.605523; -74.316053, 40.605523; -74.316053, 40.47205",Edison,NJ,12/17/2014 23:20,1418840418,0.300000012,p
oh please no bad hair Trump monstrosities in Cuba,1455,Polygon,"-122.699517, 38.921813; -122.699517, 38.994881; -122.602268, 38.994881; -122.602268, 38.921813",Clearlake,CA,12/17/2014 23:20,1418840455,0.029124767,p
I’ve never understood the restrictions against Cuba and I definitely don’t understand the outrage at actio,566,Polygon,"-84.32187, 33.752879; -84.32187, 36.588118; -75.40012, 36.588118; -75.40012, 33.752879",North Carolina,US,12/17/2014 23:21,1418840460,0.75,p
"From Coke to travel companies, U.S. businesses could benefit from Obama’s Cuba move: Coca-Cola Co., one of the…",1453,Polygon,"-81.046876, 35.001706; -81.046876, 35.416412; -80.646695, 35.416412; -80.646695, 35.001706",Charlotte,NC,12/17/2014 23:22,1418840524,0.980000019,p
"I'm pretty sure we made amends with Cuba just in case Sony released ""TheInterviewMovie "" ... you know that way we had terro",1905,Polygon,"-81.046876, 35.001706; -81.046876, 35.416412; -80.646695, 35.416412; -80.646695, 35.001706",Charlotte,NC,12/17/2014 23:22,1418840547,0.234999999,p
Why Rubio is a Failure.he will block any Obama nominee to be ambassador to Cuba,367,Polygon,"-111.894548, 33.306275; -111.894548, 33.505234; -111.5805834, 33.505234; -111.5805834, 33.306275",Mesa,AZ,12/17/2014 23:22,1418840564,-0.980000019,n
"Obama is a real nigga for that Cuba decision. you can't have your enemy up under your nose, that nigga thinking.",404,Polygon,"-97.045657, 28.709293; -97.045657, 28.895775; -96.9001678, 28.895775; -96.9001678, 28.709293",Victoria,TX,12/17/2014 23:24,1418840648,0.550000012,p
"Now Obama wants to restore relations with Cuba, how much federal aid is he going to",138,Polygon,"-94.61771, 33.004106; -94.61771, 36.499767; -89.644838, 36.499767; -89.644838, 33.004106",Arkansas,US,12/17/2014 23:25,1418840723,0.995000005,p
MarcoRubio doesn’t care about the oppressed people in Cuba. (the ones who live there)..He only cares about a group of Cuban d,952,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935",Manhattan,NY,12/17/2014 23:26,1418840790,0.49000001,p
Does this mean the cops in Cuba are going to stop confiscating black market cheese from little old ladies on bus,1418,Polygon,"-122.546166, 48.689345; -122.546166, 48.81736; -122.314388, 48.81736; -122.314388, 48.689345",Bellingham,WA,12/17/2014 23:26,1418840798,-0.5,n
With US reaching out 2 Cuba &amp; new relationship maybe Sounders midfield dynamo Alonso might get OK from Cuba allowing him 2,9933,Polygon,"-122.240397, 47.642154; -122.240397, 47.718484; -122.1634125, 47.718484; -122.1634125, 47.642154",Kirkland,WA,12/17/2014 23:26,1418840811,0.266666681,p
Gross's Mission in Cuba: broke the law!,1136,Polygon,"-82.849182, 27.865251; -82.849182, 27.943275; -82.696478, 27.943275; -82.696478, 27.865251",Largo,FL,12/17/2014 23:27,1418840847,-0.503814816,n
"Cuba is a Russian ally, JFK cut them off for a reason man. I like what Obama is trying to do but come on",921,Polygon,"-76.800034, 38.8898003; -76.800034, 39.037765; -76.693243, 39.037765; -76.693243, 38.8898003",Bowie,MD,12/17/2014 23:27,1418840867,0.845882237,p
Republican Senator Jeff Flake from Arizona should be ashamed of himself for his support of Obama and the Cuban Government. tc,562,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308",Florida,US,12/17/2014 23:28,1418840900,-0.649999976,n
"Anyone who thinks Cuba is a threat to the US - territorially, ideologically, geopolitically, whatever - needs to have their he",509,Polygon,"-75.280284, 39.871811; -75.280284, 40.13792; -74.955712, 40.13792; -74.955712, 39.871811",Philadelphia,PA,12/17/2014 23:29,1418840943,-0.980000019,n
"Orioles Restoring relations with Cuba good for baseball, but time will tell how much",125,Polygon,"-76.711517, 39.197211; -76.711517, 39.372215; -76.529388, 39.372215; -76.529388, 39.197211",Baltimore,MD,12/17/2014 23:29,1418840973,0.497500002,p
It gives immense pleasure that Ileanna Ros Lehtinen &amp; Marco Rubio R pissed as hell about normalizing relations w Cuba.,6340,Polygon,"-122.436232, 47.4953154; -122.436232, 47.734561; -122.2249728, 47.734561; -122.2249728, 47.4953154",Seattle,WA,12/17/2014 23:29,1418840978,0.033333343,p
"I am excited about this Cuba news, rum and cigars for all!",263,Polygon,"-122.514926, 37.708075; -122.514926, 37.833238; -122.357031, 37.833238; -122.357031, 37.708075",San Francisco,CA,12/17/2014 23:29,1418840992,0.800000012,p
"WaPoEditorial ""Obama Gives the Castro regime in Cuba an Undeserved Bailout""",25280,Polygon,"-106.645646, 25.837092; -106.645646, 36.500695; -93.508131, 36.500695; -93.508131, 25.837092",Texas,US,12/17/2014 23:30,1418841030,-1.139999986,n
Ooohhh shit. They opening Cuba,236,Polygon,"-64.83612, 17.692955; -64.83612, 17.779716; -64.650019, 17.779716; -64.650019, 17.692955",Christiansted,UT,12/17/2014 23:32,1418841127,-0.75,n
I pray for life to improve for kids in Cuba.,436,Polygon,"-93.709504, 41.49702; -93.709504, 41.6514656; -93.503235, 41.6514656; -93.503235, 41.49702",Des Moines,IA,12/17/2014 23:33,1418841184,0.49000001,p
ts just 90 miles to Cuba but we hope u will stick around KeyWest Instead come Sailng Sunset u will be glad u did,1106,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935",Manhattan,NY,12/17/2014 23:33,1418841206,0.930000007,p
Congress: Help Obama End the Embargo on Cuba,367,Polygon,"-74.420492, 40.844743; -74.420492, 40.902021; -74.340821, 40.902021; -74.340821, 40.844743",Lake Hiawatha,NJ,12/17/2014 23:33,1418841224,1,p
"Obumturd must be removed, helping out Cuba, give us a break, nothing will change there, the same shit will continue. Fuck this",686,Polygon,"-121.262486, 38.637436; -121.262486, 38.718208; -121.1875214, 38.718208; -121.1875214, 38.637436",Orangevale,CA,12/17/2014 23:33,1418841227,-0.75,n
We just restored diplomatic relations with Cuba...wow!!! Last time we had relations with Cuba John F Kennedy was president.,3472,Polygon,"-74.6936749, 40.455306; -74.6936749, 40.547849; -74.571998, 40.547849; -74.571998, 40.455306",Hillsborough,NJ,12/17/2014 23:34,1418841251,-0.313567996,n
Oooof. RT Our editorial says Obama has given the Castro regime in Cuba an undeserved bailout,824,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 23:34,1418841293,-1.139999986,n
We are very hopeful about the news on US and Cuba - looking forward to more freedom and opportunity for the Cuban people. A ne,95,Polygon,"-80.334426, 25.690519; -80.334426, 25.733912; -80.292923, 25.733912; -80.292923, 25.690519",Glenvar Heights,FL,12/17/2014 23:34,1418841294,1.608399987,p
I never knew Cuba was considered a terrorist nation.,700,Polygon,"-83.353955, 32.04683; -83.353955, 35.215449; -78.499301, 35.215449; -78.499301, 32.04683",South Carolina,US,12/17/2014 23:35,1418841326,-0.889694989,n
We are going to have to add Cuba to our list of vacation spots! GetExcited is not a lame duck! LetFr,418,Polygon,"-76.843251, 39.343366; -76.843251, 39.392708; -76.7465309, 39.392708; -76.7465309, 39.343366",Randallstown,MD,12/17/2014 23:35,1418841330,0.600000024,p
The Pope fixed US &amp; Cuba. B/c some people are just awesome,84,Polygon,"-73.97512, 41.34497; -73.97512, 41.376776; -73.959717, 41.376776; -73.959717, 41.34497",Highland Falls,NY,12/17/2014 23:35,1418841358,0.732000053,p
"Hold up, did Raul Castro just cheat on Nicolas Maduro with Obama? Cuba",2148,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404",Miami,FL,12/17/2014 23:36,1418841379,-1.296343565,n
We love you Cuba! Now start sending us some damn cigars,235,Polygon,"-88.097892, 37.771743; -88.097892, 41.761368; -84.78458, 41.761368; -84.78458, 37.771743",Indiana,US,12/17/2014 23:37,1418841430,-0.679541528,n
"14&amp;a-half in English! “In light of recent news about US&amp;Cuba, we're launching English section on our site h",2381,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935",Manhattan,NY,12/17/2014 23:37,1418841430,0.280804992,p
"History will prove that this change is good, good call President Obama Cuba",8,Polygon,"-80.519851, 39.719801; -80.519851, 42.516072; -74.689517, 42.516072; -74.689517, 39.719801",Pennsylvania,US,12/17/2014 23:37,1418841479,0.5,p
"now that Cuba happened, I guess Jeb Bush's 15 minutes of fame are over...",1159,Polygon,"-97.928935, 30.127892; -97.928935, 30.5187994; -97.5805133, 30.5187994; -97.5805133, 30.127892",Austin,TX,12/17/2014 23:38,1418841485,0.469999999,p
With US &amp; Cuba beginning a new era maybe soccer teams might scout players in Havana? Tough lifestyle historically produces,9933,Polygon,"-122.240397, 47.642154; -122.240397, 47.718484; -122.1634125, 47.718484; -122.1634125, 47.642154",Kirkland,WA,12/17/2014 23:38,1418841511,0.255052567,p
“N.J. authorities hope thaw in Cuba relations will aid capture of Assata Shakur,818,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935",Manhattan,NY,12/17/2014 23:39,1418841546,0.49000001,p
".says on streets in Cuba there's ""hope"" &amp; ""optimism."" &amp; must stamp out US giving",15235,Polygon,"-77.675429, 38.763188; -77.675429, 38.821247; -77.579294, 38.821247; -77.579294, 38.763188",Gainesville,VA,12/17/2014 23:39,1418841598,0.545000017,p
thank you so much for helping us reestablish ties with Cuba,44,Polygon,"-83.80635, 42.75267; -83.80635, 42.841079; -83.6864972, 42.841079; -83.6864972, 42.75267",Fenton,MI,12/17/2014 23:41,1418841660,0.084509499,p
Yayyy Obama's appeasing Cuba... oh wait fuck impeachObama,330,Polygon,"-77.641611, 37.666176; -77.641611, 37.710351; -77.592347, 37.710351; -77.592347, 37.666176",Wyndham,VA,12/17/2014 23:41,1418841661,0.450000018,p
Today's hostage release in Cuba vs. The Iran-Contra Affair.,584,Polygon,"-88.070827, 42.920822; -88.070827, 43.1926225; -87.863758, 43.1926225; -87.863758, 42.920822",Milwaukee,WI,12/17/2014 23:41,1418841672,-0.49000001,n
Exception to today's ridiculousness: Cuba. Maybe one day they can send one of their soccer teams to the new downtown Las Vegas,1310,Polygon,"-115.2092535, 35.984784; -115.2092535, 36.137145; -115.0610763, 36.137145; -115.0610763, 35.984784",Paradise,NV,12/17/2014 23:41,1418841677,0.119999997,p
First Obama legalizes that herb and then he tops it up with those cuban cigars as a bonus. MerryChristmas,449,Polygon,"-81.046876, 35.001706; -81.046876, 35.416412; -80.646695, 35.416412; -80.646695, 35.001706",Charlotte,NC,12/17/2014 23:41,1418841702,0.49000001,p
"What a blessing it is to be a citizen of this country, Alan Gross says, thanking President Obama and others after his releas",514,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308",Florida,US,12/17/2014 23:43,1418841819,1.158998489,p
MarcoRubio The people in Cuba want to see the embargo ended. They need medicine and medical equipment). This is costing lives,952,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935",Manhattan,NY,12/17/2014 23:43,1418841821,0.618767977,p
