last_name,first_name,birthday,gender,type,state,district,party,url,address,phone,contact_form,rss_url,twitter,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Scott,Austin,12/10/1969,M,rep,GA,8,Republican,http://austinscott.house.gov,2417 Rayburn HOB; Washington DC 20515-1008,202-225-6531,https://austinscott.house.gov/email-me/,http://austinscott.house.gov/index.php?format=feed&amp;type=rss,AustinScottGA08,RepAustinScott,1.31E+14,RepAustinScott,UC5M7eKHKQStktMyjieiHYZQ,S001189,2009,N00032457,,623344,412417,11812,Austin Scott,gIQADLfVKP,21123,Austin Scott (politician)
Scott,David,6/27/1945,M,rep,GA,13,Democrat,http://davidscott.house.gov,225 Cannon HOB; Washington DC 20515-1013,202-225-2939,https://davidscott.house.gov/contact/contactform.htm,http://davidscott.house.gov/news/rss.aspx,RepDavidScott,1.13E+11,1.13E+11,RepDavidScott,UCgf28zRkLSqAUiPuJhGdF0w,S001157,1722,N00024871,,1003567,400363,7826,David Scott (Georgia),gIQAoN2QAP,20321,David Scott (Georgia politician)
Scott,Robert,4/30/1947,M,rep,VA,3,Democrat,http://bobbyscott.house.gov,1201 Longworth HOB; Washington DC 20515-4603,202-225-8351,https://bobbyscott.house.gov/email-bobby-scott,http://www.house.gov/index.php?format=feed&amp;type=rss,RepBobbyScott,CongressmanBobbyScott,1.24E+14,repbobbyscott,UCdNNcpw8arCsUp55JwK_QAA,S000185,1037,N00002147,,25888,400364,27117,Robert C. Scott,gIQAf8WlMP,39307,Bobby Scott (U.S. politician)
Scott,Tim,9/19/1965,M,sen,SC,,Republican,http://www.scott.senate.gov,167 Russell Senate Office Building Washington DC 20510,202-224-6121,http://www.scott.senate.gov/contact/email-me,http://www.scott.senate.gov/rss.xml,SenatorTimScott,SenatorTimScott,1.63E+14,SenatorTimScott,UCSfAsbG80CNInSKrtpKoL-w,S001184,2056,N00031782,S365,623506,412471,11940,Tim Scott,gIQAKxVWKP,21173,Tim Scott
Sensenbrenner,F.,6/14/1943,M,rep,WI,5,Republican,http://sensenbrenner.house.gov,2449 Rayburn HOB; Washington DC 20515-4905,202-225-5101,http://sensenbrenner.house.gov/contact/email.htm,http://sensenbrenner.house.gov/news/rss.aspx,JimPressOffice,RepSensenbrenner,,RepSensenbrenner,UCUNfNsc2CVsqivJ2wThQF6A,S000244,1041,N00004291,,1507,400365,27142,Jim Sensenbrenner,gIQAk3QFAP,14657,Jim Sensenbrenner
Serrano,José,10/24/1943,M,rep,NY,15,Democrat,http://serrano.house.gov,2227 Rayburn HOB; Washington DC 20515-3215,202-225-4361,https://serrano.house.gov/contact-me/email-me,http://serrano.house.gov/rss.xml,RepJoseSerrano,RepJoseSerrano,2.73E+11,,,S000248,1042,N00001813,,14306,400366,26981,,gIQAsIfJAP,29134,José E. Serrano
Sessions,Pete,3/22/1955,M,rep,TX,32,Republican,http://sessions.house.gov,2233 Rayburn HOB; Washington DC 20515-4332,202-225-2231,https://sessions.house.gov/index.cfm/contact-form,http://sessions.house.gov/?a=rss.feed,PeteSessions,petesessions,3.68E+11,PeteSessions,UCDSBWdAlrCZq2W8P3wR_LCg,S000250,1525,N00005681,,36807,400367,288,Pete Sessions,gIQAabpX9O,29759,Pete Sessions
Sewell,Terri,1/1/1965,F,rep,AL,7,Democrat,http://sewell.house.gov,1133 Longworth HOB; Washington DC 20515-0107,202-225-2665,https://sewell.house.gov/email-me,http://sewell.house.gov/rss.xml,RepTerriSewell,RepSewell,1.18E+14,RepSewell,UCHkEHtfrfUWOFtbUFQTQH7Q,S001185,1988,N00030622,,623257,412396,121621,Terri Sewell,gIQAsFMZKP,21102,Terri Sewell
Shelby,Richard,5/6/1934,M,sen,AL,,Republican,http://www.shelby.senate.gov,304 Russell Senate Office Building Washington DC 20510,202-224-5744,http://www.shelby.senate.gov/public/index.cfm/emailsenatorshelby,http://www.shelby.senate.gov/public/index.cfm/rss/feed,SenShelby,RichardShelby,50850514797,SenatorRichardShelby,UCyMzDCRZrmhr_OGDjVuAeJw,S000320,1049,N00009920,S184,1859,300089,53266,Richard Shelby,gIQARAfM9O,14659,Richard Shelby
Sherman,Brad,10/24/1954,M,rep,CA,30,Democrat,http://sherman.house.gov,2242 Rayburn HOB; Washington DC 20515-0530,202-225-5911,http://sherman.house.gov/contact/contact-congressman-sherman-form,http://bradsherman.house.gov/press-releases-and-columns/rss.shtml,BradSherman,63158229861,63158229861,shermanca27,UCPisrz6-SLwVy2l9Mcy8kug,S000344,1526,N00006897,,45124,400371,142,,gIQAxbtdKP,29707,Brad Sherman
Shimkus,John,2/21/1958,M,rep,IL,15,Republican,http://shimkus.house.gov,2217 Rayburn HOB; Washington DC 20515-1315,202-225-5271,https://shimkus.house.gov/contact/email-me,http://shimkus.house.gov/rss.xml,RepShimkus,repshimkus,1.24E+14,repshimkus,UCVXSvuk-csQRKBI0oPzcEnw,S000364,1527,N00004961,,30623,400373,246,John M. Shimkus,gIQApUPnMP,29718,John Shimkus
Shuster,Bill,1/10/1961,M,rep,PA,9,Republican,http://shuster.house.gov,2268 Rayburn HOB; Washington DC 20515-3809,202-225-2431,http://shuster.house.gov/contact-form/,http://shuster.house.gov/common/rss//index.cfm?rss=49,RepBillShuster,Rep.Shuster,54386677806,repshuster,UCEfLAXoX-pV3ETccADGOdXg,S001154,1681,N00013770,,89108,409888,55693,,gIQAcujSAP,20134,Bill Shuster
Simpson,Michael,9/8/1950,M,rep,ID,2,Republican,http://simpson.house.gov,2312 Rayburn HOB; Washington DC 20515-1202,202-225-5531,http://simpson.house.gov/contact/,http://simpson.house.gov/news/rss.aspx,CongMikeSimpson,96007744606,96007744606,CongMikeSimpson,UCNXe0rJJeULTAP_7oyQNw8g,S001148,1590,N00006263,,57889,400376,2917,Michael K. Simpson,gIQARxVLAP,29910,Mike Simpson
Sires,Albio,1/26/1951,M,rep,NJ,8,Democrat,http://sires.house.gov,2342 Rayburn HOB; Washington DC 20515-3008,202-225-7919,https://sires.house.gov/contact-me/email-me,http://sires.house.gov/rss.xml,Rep_Albio_Sires,81058818750,81058818750,RepSiresNJ13,UCfdEcWPNGoIxpYoTANF4PBA,S001165,1818,N00027523,,1022293,412186,22510,Albio Sires,gIQADYaQAP,20542,Albio Sires
Slaughter,Louise,8/14/1929,F,rep,NY,25,Democrat,http://www.louise.house.gov,2469 Rayburn HOB; Washington DC 20515-3225,202-225-3615,https://louise.house.gov/contact-louise,http://louise.house.gov/index.php?format=feed&amp;type=rss,LouiseSlaughter,RepLouiseSlaughter,82424647700,louiseslaughter,UCm9G5-ikIk62LgZxRnlB7fg,S000480,1069,N00001311,,1755,400378,26991,,gIQA2WJY9O,15444,Louise Slaughter
Smith,Adam,6/15/1965,M,rep,WA,9,Democrat,http://adamsmith.house.gov,2264 Rayburn HOB; Washington DC 20515-4709,202-225-8901,https://adamsmith.house.gov/contact/contactform.htm,http://www.house.gov/news/rss.aspx,RepAdamSmith,RepAdamSmith,2.89E+14,CongressmanAdamSmith,UCcrHso483LOfC6WwDnzAh-g,S000510,1528,N00007833,,44329,400379,845,Adam Smith,gIQAiu9RKP,29768,Adam Smith (politician)
Smith,Adrian,12/19/1970,M,rep,NE,3,Republican,http://adriansmith.house.gov,2241 Rayburn HOB; Washington DC 20515-2703,202-225-6435,https://adriansmith.house.gov/contact-me/email-me,http://adriansmith.house.gov/rss.xml,RepAdrianSmith,,,RepAdrianSmith,UCIgn2z-hwxx_aeggnyhv54Q,S001172,1860,N00027623,,1022845,412217,21284,Adrian Smith,gIQAJnjSAP,20729,Adrian Smith (politician)
Smith,Christopher,3/4/1953,M,rep,NJ,4,Republican,http://chrissmith.house.gov,2373 Rayburn HOB; Washington DC 20515-3004,202-225-3765,https://chrissmith.house.gov/contact/write.htm,http://chrissmith.house.gov/news/rss.aspx,RepChrisSmith,RepChrisSmith,3.72E+14,USRepChrisSmith,UCtCNUDo3-I1gsd_03ppDfZg,S000522,1071,N00009816,,6411,400380,26952,,gIQA3TasAP,14863,Chris Smith (New Jersey politician)
Smith,Lamar,11/19/1947,M,rep,TX,21,Republican,http://lamarsmith.house.gov,2409 Rayburn HOB; Washington DC 20515-4321,202-225-4236,http://lamarsmith.house.gov/contact/email-lamar,http://lamarsmith.house.gov/news/rss.aspx,LamarSmithTX21,LamarSmithTX21,1.08E+11,lamarsmithtexas21,UCc2q5flh9dSoyg4W9osGW8Q,S000583,1075,N00001811,,8884,400381,27097,"Texas%27 21st congressional district elections, 2012",gIQA2CjGAP,15445,Lamar S. Smith
Speier,Jackie,5/14/1950,F,rep,CA,14,Democrat,http://speier.house.gov,2465 Rayburn HOB; Washington DC 20515-0514,202-225-3531,https://forms.house.gov/speier/webforms/email_jackie.shtml,http://speier.house.gov/index.php?format=feed&amp;type=rss,RepSpeier,JackieSpeier,99332606976,jackiespeierca12,UCevmyTb0HSO8irVaR2gYyoA,S001175,1890,N00029649,,1027627,412259,8425,,gIQAvManMP,20762,Jackie Speier
Stivers,Steve,3/24/1965,M,rep,OH,15,Republican,http://stivers.house.gov,1022 Longworth HOB; Washington DC 20515-3515,202-225-2015,https://stivers.house.gov/forms/writeyourrep/,http://stivers.house.gov/news/rss.aspx,RepSteveStivers,1.16E+14,1.16E+14,RepSteveStivers,UCfZrE20pIcR-LeFUV7r2Ixw,S001187,2047,N00029574,,62320,412461,45333,Steve Stivers,gIQA88sTKP,21163,Steve Stivers
Stutzman,Marlin,8/31/1976,M,rep,IN,3,Republican,http://stutzman.house.gov,2418 Rayburn HOB; Washington DC 20515-1403,202-225-4436,http://stutzman.house.gov/contacts/new,http://stutzman.house.gov/press_releases.rss,RepStutzman,CongressmanMarlinStutzman,1.09E+14,repstutzman,UC2B2GD4YKasXj4a9Hmbsylw,S001188,1981,N00030891,,9267685,412392,34230,Marlin Stutzman,gIQANwHaKP,21100,Marlin Stutzman
Sánchez,Linda,1/28/1969,F,rep,CA,38,Democrat,http://lindasanchez.house.gov,2329 Rayburn HOB; Washington DC 20515-0538,202-225-6676,https://forms.house.gov/lindasanchez/webforms/issue_subscribe.htm,http://lindasanchez.house.gov/index.php?format=feed&amp;type=rss,RepLindaSanchez,CongresswomanLindaSanchez,1.11E+14,LindaTSanchez,UCu1K6uHxjMgj2mvzM7O9-ow,S001156,1757,N00024870,,1003554,400355,29674,,gIQAqylHAP,20310,Linda Sánchez
Thompson,Bennie,1/28/1948,M,rep,MS,2,Democrat,http://benniethompson.house.gov,2466 Rayburn HOB; Washington DC 20515-2402,202-225-5876,https://forms.house.gov/benniethompson/contact-form.shtml,http://benniethompson.house.gov/index.php?format=feed&amp;type=rss,BennieGThompson,7259193379,7259193379,RepBennieThompson,UCzt2pBxh0dI24kYrWretXRw,T000193,1151,N00003288,,7304,400402,26929,,gIQAfwiAAP,29368,Bennie Thompson
Thompson,Mike,1/24/1951,M,rep,CA,5,Democrat,http://mikethompson.house.gov,231 Cannon HOB; Washington DC 20515-0505,202-225-3311,https://mikethompson.house.gov/contact/email-me,http://mikethompson.house.gov/news/rss.aspx,RepThompson,RepMikeThompson,7109195747,CongressmanMThompson,UC6pGbtqHZYZmScFGSz5bbdg,T000460,1593,N00007419,,57872,400403,3564,,gIQAxsgIAP,29901,Mike Thompson (California politician)
Thompson,Glenn,7/27/1959,M,rep,PA,5,Republican,http://thompson.house.gov,124 Cannon HOB; Washington DC 20515-3805,202-225-5121,https://thompson.house.gov/contact-me/email-me,http://thompson.house.gov/rss.xml,CongressmanGT,CongressmanGT,14463006747,CongressmanGT,UCNWX7lbWWvnNdzVMFI9DRiQ,T000467,1952,N00029736,,1031359,412317,24046,,gIQAzSQNAP,20946,Glenn Thompson (politician)
Thornberry,Mac,7/15/1958,M,rep,TX,13,Republican,http://thornberry.house.gov,2208 Rayburn HOB; Washington DC 20515-4313,202-225-3706,https://thornberry.house.gov/forms/writeyourrep/,,MacTXPress,repmacthornberry,7760165627,RepMacThornberry,UCIfCqubtIZnQDwDS8YNmL2A,T000238,1155,N00006052,,36814,400404,21706,Mac Thornberry,gIQAQXkDAP,29572,Mac Thornberry
Thune,John,1/7/1961,M,sen,SD,,Republican,http://www.thune.senate.gov,511 Dirksen Senate Office Building Washington DC 20510,202-224-2321,http://www.thune.senate.gov/public/index.cfm/contact,http://www.thune.senate.gov/public/index.cfm/rss/feed,SenJohnThune,,,johnthune,UCRu6lpRfxhkDGUrKDgQNZYQ,T000250,1534,N00004572,S303,45552,400546,398,John Thune,gIQAtDPp9O,29754,John Thune
Tiberi,Patrick,10/21/1962,M,rep,OH,12,Republican,http://tiberi.house.gov,1203 Longworth HOB; Washington DC 20515-3512,202-225-5355,https://tiberi.house.gov/contact/contactform.htm,http://tiberi.house.gov/news/rss.aspx,TiberiPress,RepPatTiberi,90452932937,PatTiberi,UCr9reyLip23im9SVDJ9IGAg,T000462,1664,N00009699,,88155,400406,8404,Patrick J. Tiberi,gIQAL5YWBP,20130,Pat Tiberi
Tipton,Scott,11/9/1956,M,rep,CO,3,Republican,http://tipton.house.gov,218 Cannon HOB; Washington DC 20515-0603,202-225-4761,https://tipton.house.gov/contact-me/email-me,http://tipton.house.gov/rss.xml,RepTipton,CongressmanScottTipton,1.91E+14,RepScottTipton,UCh9ssh1dvzpr1HOWaFm8rcg,T000470,1997,N00027509,,60384,412405,65403,Scott Tipton,gIQAxnpVKP,21111,Scott Tipton
Tonko,Paul,6/18/1949,M,rep,NY,20,Democrat,http://tonko.house.gov,2463 Rayburn HOB; Washington DC 20515-3220,202-225-5076,https://tonko.house.gov/email-form1,http://tonko.house.gov/rss/press-releases.xml,RepPaulTonko,paul.tonko,30671144824,reppaultonko,UC3P2SGFmmuCYRsjeso0hOQQ,T000469,1942,N00030196,,1031353,412319,4403,,gIQA3w8MAP,20934,Paul Tonko
Toomey,Patrick,11/17/1961,M,sen,PA,,Republican,http://www.toomey.senate.gov,248 Russell Senate Office Building Washington DC 20510,202-224-4254,http://www.toomey.senate.gov/?p=contact,http://toomey.senate.gov/rss/?p=hot_topic,SenToomey,senatortoomey,1.89E+14,sentoomey,UCDUM4FFU1p-_YuHqmBglyXw,T000461,2085,N00001489,S351,7958,400408,24096,Pat Toomey,gIQARUpBAP,29935,Pat Toomey
Tsongas,Niki,4/26/1946,F,rep,MA,3,Democrat,http://tsongas.house.gov,1714 Longworth HOB; Washington DC 20515-2103,202-225-3411,https://tsongas.house.gov/e-mail-niki/,http://tsongas.house.gov/rss/press-releases.xml,NikiInTheHouse,RepTsongas,1.31E+14,RepTsongas,UCVyHRbyMpIF3_Xfl4LzumCA,T000465,1884,N00029026,,21764,412254,89417,Niki Tsongas,gIQA3UrNAP,20754,Niki Tsongas
Turner,Michael,1/11/1960,M,rep,OH,10,Republican,http://turner.house.gov,2239 Rayburn HOB; Washington DC 20515-3510,202-225-6465,http://turner.house.gov/contact/,http://turner.house.gov/news/rss.aspx,RepMikeTurner,RepMikeTurner,9275036647,CongressmanTurner,UC-6Ss-aZ3OPisf9GdVGtN8g,T000463,1741,N00025175,,1003607,400411,45519,Michael R. Turner,gIQAA2beKP,20342,Mike Turner
Upton,Fred,4/23/1953,M,rep,MI,6,Republican,http://upton.house.gov,2183 Rayburn HOB; Washington DC 20515-2206,202-225-3761,http://upton.house.gov/contact/zipauth.htm,http://www.house.gov/news/rss.aspx,RepFredUpton,RepFredUpton,2.12E+14,RepFredUpton,UCsN16IzEo4ViZNEMgeCrQ7w,U000031,1177,N00004133,,12127,400414,26906,Fred Upton,gIQATEgtAP,15446,Fred Upton
Van Hollen,Chris,1/10/1959,M,rep,MD,8,Democrat,http://vanhollen.house.gov,1707 Longworth HOB; Washington DC 20515-2008,202-225-5341,http://vanhollen.house.gov/contact/,http://vanhollen.house.gov/news/rss.aspx,ChrisVanHollen,chrisvanhollen,1.09E+11,RepChrisVanHollen,UCkpfJWu1N9Okd6PE_NidtBQ,V000128,1729,N00013820,,20756,400415,6098,,gIQAPhsc9O,20330,Chris Van Hollen
Velázquez,Nydia,3/28/1953,F,rep,NY,7,Democrat,http://velazquez.house.gov,2302 Rayburn HOB; Washington DC 20515-3207,202-225-2361,http://velazquez.house.gov/IMA/issue_subscribe.shtml,,NydiaVelazquez,8037068318,8037068318,nydiavelazquez,UCqMKPkKeeHFOOiZ9vxhXGVg,V000081,1184,N00001102,,26160,400416,26975,,gIQAHvY09O,29378,Nydia Velázquez
Visclosky,Peter,8/13/1949,M,rep,IN,1,Democrat,http://visclosky.house.gov,2328 Rayburn HOB; Washington DC 20515-1401,202-225-2461,https://visclosky.house.gov/contact-pete/email-pete,http://visclosky.house.gov/rss.xml,RepVisclosky,repvisclosky,1.19E+14,PeteVisclosky1,UC9njNo6tTComo9Kn7imz7Mg,V000108,1188,N00003813,,6785,400417,26851,Peter J. Visclosky,gIQA8WtdKP,15124,Pete Visclosky
Vitter,David,5/3/1961,M,sen,LA,,Republican,http://www.vitter.senate.gov,516 Hart Senate Office Building Washington DC 20510,202-224-4623,http://www.vitter.senate.gov/contact/email-senator-vitter,http://www.vitter.senate.gov/rss/feeds/?type=all,,,,SenatorVitter,UCUZnGspUWNGGbK3FTdrciLA,V000127,1609,N00009659,S299,60672,400418,4615,David Vitter,gIQAHam69O,29918,David Vitter
Walberg,Tim,4/12/1951,M,rep,MI,7,Republican,http://walberg.house.gov,2436 Rayburn HOB; Washington DC 20515-2207,202-225-6276,https://walberg.house.gov/contact/contactform.htm,http://walberg.house.gov/news/rss.aspx,RepWalberg,RepWalberg,1.88E+14,RepWalberg,UChpf3_3Wn8f3qSJbsYXrhvg,W000798,1855,N00026368,,1022844,412213,8618,Tim Walberg,gIQA0wGVKP,20725,Tim Walberg
Walden,Greg,1/10/1957,M,rep,OR,2,Republican,http://walden.house.gov,2185 Rayburn HOB; Washington DC 20515-3702,202-225-6730,https://walden.house.gov/e-mail-greg,http://walden.house.gov/common/rss/?rss=100,RepGregWalden,repgregwalden,3.13E+14,RepGregWalden,UCyaDp6ANSM9tvW7Y3LT_4KQ,W000791,1596,N00007690,,57892,400419,2979,Greg Walden,gIQAYvzZKP,29932,Greg Walden
Walz,Timothy,4/6/1964,M,rep,MN,1,Democrat,http://walz.house.gov,1034 Longworth HOB; Washington DC 20515-2301,202-225-2472,http://walz.house.gov/contact,http://walz.house.gov/index.php?format=feed&amp;type=rss,RepTimWalz,,,1529tjw,UCAaYwb6XgcSVZ-5s3ei2g6g,W000799,1856,N00027467,,1018510,412214,65443,Tim Walz,gIQA69DYKP,20726,Tim Walz
Wasserman Schultz,Debbie,9/27/1966,F,rep,FL,23,Democrat,http://wassermanschultz.house.gov,1114 Longworth HOB; Washington DC 20515-0923,202-225-7931,http://wassermanschultz.house.gov/contact/email-me.shtml,http://wassermanschultz.house.gov/atom.xml,RepDWStweets,RepDWS,88904724121,RepWassermanSchultz,UCfHQiJVvMlYbVAxrMSLdO4w,W000797,1777,N00026106,,86882,400623,24301,Debbie Wasserman Schultz,gIQA8aOBAP,20504,Debbie Wasserman Schultz
Waters,Maxine,8/15/1938,F,rep,CA,43,Democrat,http://waters.house.gov,2221 Rayburn HOB; Washington DC 20515-0543,202-225-2201,https://waters.house.gov/contact/contactform.htm,http://waters.house.gov/news/rss.aspx,MaxineWaters,MaxineWaters,1.17E+11,MaxineWaters,UCOQ2js1VYFlo74n7Ns8WsLQ,W000187,1205,N00006690,,1953,400422,26759,Maxine Waters,gIQA6Nu99O,29106,Maxine Waters
Webster,Daniel,4/27/1949,M,rep,FL,10,Republican,http://webster.house.gov,1039 Longworth HOB; Washington DC 20515-0910,202-225-2176,https://webster.house.gov/contact/contactform.htm,http://webster.house.gov/news/rss.aspx,RepWebster,RepWebster,1.89E+14,repdanwebster,UCCoX4VdU7U11eGEA0lbRtLw,W000806,2002,N00026335,,30504,412410,24302,Daniel Webster,gIQAzVVUKP,21116,Daniel Webster (Florida politician)
Welch,Peter,5/2/1947,M,rep,VT,0,Democrat,http://www.welch.house.gov,2303 Rayburn HOB; Washington DC 20515-4500,202-225-4115,https://welch.house.gov/email-me,http://www.welch.house.gov/index.php?format=feed&amp;type=rss,PeterWelch,PeterWelch,72680720883,reppeterwelch,UC0YfApJx6qNaAQ-ir93U8xA,W000800,1879,N00000515,,1019990,412239,51272,Peter Welch,gIQAwdWwMP,20750,Peter Welch
Westmoreland,Lynn,4/2/1950,M,rep,GA,3,Republican,http://westmoreland.house.gov,2202 Rayburn HOB; Washington DC 20515-1003,202-225-5901,https://westmoreland.house.gov/email-me,http://westmoreland.house.gov/index.php?format=feed&amp;type=rss,RepWestmoreland,71389451419,71389451419,RepLynnWestmoreland,UCofsQVHgAUcxNoV5RP6XyYg,W000796,1779,N00026163,,1013045,400627,8001,Lynn A. Westmoreland,gIQAWE0KAP,20506,Lynn Westmoreland
Whitfield,Ed,5/25/1943,M,rep,KY,1,Republican,http://whitfield.house.gov,2184 Rayburn HOB; Washington DC 20515-1701,202-225-3115,https://whitfield.house.gov/contact/email-me,http://whitfield.house.gov/rss.xml,RepEdWhitfield,RepEdWhitfield,91115765425,WhitfieldKY01,UCnt-VKq7FFzt3EWoo6mhDoA,W000413,1222,N00003467,,36978,400431,21873,Ed Whitfield,gIQAhbJcKP,29525,Ed Whitfield
Wilson,Joe,7/31/1947,M,rep,SC,2,Republican,http://joewilson.house.gov,2229 Rayburn HOB; Washington DC 20515-4002,202-225-2452,https://joewilson.house.gov/forms/writeyourrep/default.aspx,http://joewilson.house.gov/news/rss.aspx,RepJoeWilson,JoeWilson,70150469414,RepJoeWilson,UC3aR1B8m7Z1uycO65yDnpCg,W000795,1688,N00024809,,1002567,400433,3985,Joe Wilson,gIQA3RwLAP,20138,Joe Wilson (U.S. politician)
Wilson,Frederica,11/5/1942,F,rep,FL,24,Democrat,http://wilson.house.gov,208 Cannon HOB; Washington DC 20515-0924,202-225-4506,https://wilsonforms.house.gov/contact-form,http://wilson.house.gov/common/rss//index.cfm?rss=49,RepWilson,RepWilson,1.62E+14,repfredericawilson,UCP5QBhng_lHv-vJgE_h7lpA,W000808,2004,N00030650,,87016,412412,17319,Frederica Wilson,gIQA8EKXKP,21118,Frederica Wilson
Wittman,Robert,2/3/1959,M,rep,VA,1,Republican,http://www.wittman.house.gov,2454 Rayburn HOB; Washington DC 20515-4601,202-225-4261,https://wittman.house.gov/contact-form/,http://www.wittman.house.gov/index.php?format=feed&amp;type=rss,RobWittman,RepRobWittman,38932542633,RobWittman,UCIqIb-OaTbkIdU426eYIdPg,W000804,1886,N00029459,,1028089,412255,58133,Robert J. Wittman,gIQAtNhSKP,20756,Rob Wittman
Womack,Steve,2/18/1957,M,rep,AR,3,Republican,http://womack.house.gov,1119 Longworth HOB; Washington DC 20515-0403,202-225-4301,https://womack.house.gov/contact/contactform.htm,http://womack.house.gov/news/rss.aspx,Rep_SteveWomack,RepSteveWomack,1.36E+14,CongressmanWomack,UCXJbUDLYX-wGIhRuN66hqZw,W000809,1991,N00031857,,1033625,412402,71815,Steve Womack,gIQAHcFWKP,21108,Steve Womack
Woodall,Rob,2/11/1970,M,rep,GA,7,Republican,http://woodall.house.gov,1724 Longworth HOB; Washington DC 20515-1007,202-225-4272,https://woodall.house.gov/contact-me/email-me,http://woodall.house.gov/rss.xml,,RepRobWoodall,1.73E+14,RobWoodallGA07,UC7MSlu8zV6Mf8wYzek2Cb-w,W000810,2008,N00032416,,623342,412416,122251,,gIQArSXZKP,21122,Rob Woodall
Wyden,Ron,5/3/1949,M,sen,OR,,Democrat,http://www.wyden.senate.gov,221 Dirksen Senate Office Building Washington DC 20510,202-224-5244,http://www.wyden.senate.gov/contact,http://www.wyden.senate.gov/rss/feeds/?type=all&amp;,RonWyden,,,senronwyden,UCsd3UEaoLoqX60P88BdpGGw,W000779,1247,N00007724,S247,1962,300100,27036,Ron Wyden,gIQAfn599O,14871,Ron Wyden
Yarmuth,John,11/4/1947,M,rep,KY,3,Democrat,http://yarmuth.house.gov,403 Cannon HOB; Washington DC 20515-1703,202-225-5401,http://yarmuth.house.gov/contact-john2/,,RepJohnYarmuth,2.14E+11,2.14E+11,RepJohnYarmuth,UCy5KW4yrEfEiyZRX45Eoxkg,Y000062,1853,N00028073,,1021662,412211,58579,John Yarmuth,gIQAIuVYBP,20723,John Yarmuth
Yoder,Kevin,1/8/1976,M,rep,KS,3,Republican,http://yoder.house.gov,215 Cannon HOB; Washington DC 20515-1603,202-225-2865,https://yoder.house.gov/contact/email-me,http://yoder.house.gov/common/rss/index.cfm?rss=49,RepKevinYoder,CongressmanKevinYoder,1.54E+14,RepYoder,UCCeYmn4A8kZEHCcAfeUW9lQ,Y000063,2021,N00031502,,61843,412430,34433,Kevin Yoder,gIQAJsGVKP,21135,Kevin Yoder
Young,Don,6/9/1933,M,rep,AK,0,Republican,http://donyoung.house.gov,2314 Rayburn HOB; Washington DC 20515-0200,202-225-5765,https://donyoung.house.gov/forms/writeyourrep/,http://donyoung.house.gov/news/rss.aspx,RepDonYoung,RepDonYoung,7476269851,RepDonYoung,UCg5ZIR5-82EbJiNeI1bqT-A,Y000033,1256,N00007999,,1897,400440,26717,Don Young,gIQAsCfJAP,14066,Don Young
